Title,Date,Link,Author,Views
"У Кремлі підтвердили, що виводять своїх ""миротворців"" із Нагірного Карабаху",13:14,/news/2024/04/17/7451637/,,
"""Видавництво Старого Лева"" оголосило передпродаж посмертної збірки Вікторії Амеліної",13:10,https://life.pravda.com.ua/culture/persha-zbirka-virshiv-zagibloji-viktoriji-amelinoji-vidavnictvo-ogolosilo-peredprodazh-301109/,,
"фотоHMD, Heineken та Bodega представили The Boring Phone – розкладний телефон без функцій",13:08,https://mezha.media/2024/04/17/the-boring-phone/,,
ФОТОУ Львові нейрохірурги видалили частину мозку 4-річній пацієнтці з Північної Ірландії,13:07,https://life.pravda.com.ua/society/u-lvovi-neyrohirurgi-proveli-skladnu-operaciyu-na-mozku-4-richnoji-paciyentki-z-za-kordonu-301110/,,
"Дрони ГУР знову атакували російську загоризонтну РЛС ""Контейнер"" у Мордовії – джерела",13:03,/news/2024/04/17/7451634/,,
"фото, відео ""Іскандерами"" по Чернігову: окупанти убили 17 людей, понад 60 − поранили",12:56,/news/2024/04/17/7451633/,,
В Україні через похолодання зросло споживання електроенергії - Укренерго,12:53,https://www.epravda.com.ua/news/2024/04/17/712530/,Артур Крижний,1634 перегляди
Чи можлива мобілізація осіб з інвалідністю після змін у законі: пояснюємо,12:46,https://life.pravda.com.ua/society/mobilizaciya-lyudey-yaki-mayut-grupi-invalidnosti-shcho-peredbachayut-zmini-v-zakoni-301102/,,
Ракетний удар по Чернігову: Кулеба закликав надати Україні додаткові системи ППО,12:41,/news/2024/04/17/7451630/,,
"Україна серед країн, де найменше бояться ядерної загрози − опитування",12:32,/news/2024/04/17/7451628/,,
"фотоВчені показали яскраве ядро галактики, що живиться від чорної діри віком 12,9 млрд років",12:32,https://life.pravda.com.ua/society/astronomi-pokazali-kvazar-yakiy-zhivitsya-vid-chornoji-diri-na-samomu-krayu-vsesvitu-301108/,,
РосЗМІ: Литва відновила закупівлі російського зерна після шестимісячної перерви,12:27,https://www.epravda.com.ua/news/2024/04/17/712527/,Артур Крижний,7523 перегляди
"У Чернігові кількість постраждалих зросла до 50, серед них – троє дітей",12:22,/news/2024/04/17/7451623/,,
"Чаус: Удар по Чернігову, який убив понад десять людей, росіяни завдали трьома ""Іскандерами""",12:20,/news/2024/04/17/7451622/,,
"Космічне серце: вчені пояснили, як утворилася унікальна впадина на Плутоні",12:19,https://life.pravda.com.ua/society/vcheni-poyasnili-yak-utvorilasya-sercepodibna-struktura-na-plutoni-301105/,,
"Дуров заявив, що Telegram матиме 1 млрд користувачів протягом року та буде ""нейтральним""",12:08,https://mezha.media/2024/04/17/telegram-to-hit-1-bn-users-stays-neutral/,,
Укрзалізниця оновить пасажирські вагони та модернізує приміські поїзди,11:59,https://www.epravda.com.ua/news/2024/04/17/712526/,Анастасія Дячкіна,2932 перегляди
Біржові махінації на мільярд: НАБУ розшукує екснардепа від БПП,11:56,/news/2024/04/17/7451618/,,
"""Миротворці"" РФ почали виходити з Карабаху, який контролює Азербайджан - ЗМІ",11:49,/news/2024/04/17/7451617/,,
"""Пісня відкритого шляху"". Артем Чех випустить історичний роман",11:41,https://life.pravda.com.ua/culture/artem-cheh-vipustit-sviy-nabilshiy-roman-301107/,,
Україна завоювала 16 нагород зі світовим рекордом на етапі КС з підводного спорту,11:35,https://champion.com.ua/others/2024/04/17/955465/ukrayina-zavoyuvala-16-nahorod-zi-svitovym-rekordom-na-etapi-ks-z-pidvodnoho-sportu?fbclid=IwZXh0bgNhZW0CMTAAAR34ONecaabMYCyykJuGq5cJSDYMVDc26YmO3HIEamGYwg6MhpBxtGBU8PU_aem_AS1gpHxxz3yJkYo_8qr4BAGJACWj63sxJ,,
Наповнення бюджетів: які галузі найбільше сплатили податки та збори,11:34,https://www.epravda.com.ua/news/2024/04/17/712524/,Анастасія Дячкіна,4002 перегляди
"Гуменюк відповіла на заяву журналістів: каже, що все неправда",11:21,/news/2024/04/17/7451611/,,
"доповнено, фото, відео Удар росіян по Чернігову: загиблих уже 11, ще 22 поранені, під завалами є люди",11:20,/news/2024/04/17/7451603/,,
Погрожував розправою: у Києві чоловіка судитимуть за фізичне насильство щодо вітчима,11:15,https://life.pravda.com.ua/society/u-kiyevi-cholovika-suditimut-za-fizichne-nasilstvo-shchodo-vitchima-301106/,,
Криптовалюта в Україні буде регулюватися за нормами ЄС - НБУ,11:12,https://www.epravda.com.ua/news/2024/04/17/712523/,Артур Крижний,2582 перегляди
"ЕксклюзивІрина Галай: Попри те, що Еверест має найбільшу висоту піднятися на нього було легше, ніж на Аннапурну чи К2",10:58,https://champion.com.ua/blogs/2024/04/15/955227/ya-b-zavzhdy-namahalasya-vryatuvaty-zhyttya-lyudyny-tse-y-vidriznyaye-nas-vid-rosiyan-persha-ukrayinka-na-everesti-vtratyla-druha-cherez-viynu-dopomahaye-zsu-i-fanatiye-vid-boksu,,
В Україні вироблятимуть компоненти малих модульних реакторів,10:56,https://www.epravda.com.ua/news/2024/04/17/712522/,Анастасія Дячкіна,4468 переглядів
У Римі сталися сутички біля університету на тлі вимог студентів припинити співпрацю з Ізраїлем,10:47,https://www.eurointegration.com.ua/news/2024/04/17/7183981/,Марія Ємець,
"фото, відеоГУР заявило про знищення гелікоптера Мі-8 на аеродромі в Самарі",10:42,/news/2024/04/17/7451612/,,
Під час обстрілу ворог пошкодив газопроводи у двох областях,10:33,https://www.epravda.com.ua/news/2024/04/17/712521/,Артур Крижний,15827 переглядів
"оновлено У низці областей вила повітряна тривога через російські ракети, у Чернігові лунали вибухи",10:30,/news/2024/04/17/7451590/,,
Україна збирає армію роботів: коли вони вступлять у бій,10:11,https://www.epravda.com.ua/publications/2024/04/17/712501/,Богдан Мірошниченко,37990 переглядів
Цьогоріч Канада надасть Україні пільговий кредит на понад 300 мільйонів доларів,09:58,https://www.epravda.com.ua/news/2024/04/17/712519/,Артур Крижний,1086 переглядів
У другий день суду над Трампом обрали сімох присяжних,09:55,https://www.eurointegration.com.ua/news/2024/04/17/7183979/,Марія Ємець,
Український стартап Himera вийшов на світовий ринок та отримав постачальника в США,09:52,https://www.epravda.com.ua/news/2024/04/17/712520/,Анастасія Дячкіна,10795 переглядів
"Закон про зміни умов мобілізації опубліковано у ""Голосі України"": набуде чинності через місяць",09:49,/news/2024/04/17/7451598/,,
Данія оголосила про новий пакет військової допомоги для України,09:47,https://www.eurointegration.com.ua/news/2024/04/17/7183978/,Христина Бондарєва,
Росіяни вдарили ракетами по Чернігову: є жертви та поранені,09:29,/news/2024/04/17/7451596/,,
Ціни на нафту зменшилися попри напруженість на Близькому Сході,09:27,https://www.epravda.com.ua/news/2024/04/17/712517/,Артур Крижний,1354 перегляди
"Пісторіус хоче, аби Німеччина стала стійкішою до дезінформації Росії",09:23,https://www.eurointegration.com.ua/news/2024/04/17/7183977/,Христина Бондарєва,
фотоKharkivMusicFest: як живе музичний Харків,08:45,https://life.pravda.com.ua/culture/vidkrittya-kharkiv-music-fest-yak-ce-bulo-301071/,,
"РФ вдарила по Білопіллю: один поранений, пошкоджено газопровід та лінію електропередач",08:44,/news/2024/04/17/7451589/,,
"інтерв'юКерівниця Superhumans Ольга Руднєва про протезування, нове життя та мрії поранених військових і цивільних",08:39,https://pravda.com.ua/articles/2024/04/17/7451552/,,
У мігрантки на кордоні Білорусі з Польщею народилася дитина,08:30,https://www.eurointegration.com.ua/news/2024/04/17/7183974/,Марія Ємець,
У Німеччині знайшли 161 викрадену Росією українську дитину – Нацполіція,08:23,/news/2024/04/17/7451586/,,
"На протестах у Грузії – нові затримання, та влада й далі просуватиме закон про ""іноагентів""",08:22,https://www.eurointegration.com.ua/news/2024/04/17/7183973/,Христина Бондарєва,
"""Я все життя відчувала себе прибульцем"": як живеться людям з РДУГ під час війни",08:18,https://life.pravda.com.ua/health/yak-ce-zhiti-z-rozladom-deficitu-uvagi-ta-giperaktivnosti-dosvid-lyudey-301057/,,
фото Окупанти вдарили дронами і артилерією по Нікополю: є руйнування і постраждала,08:16,/news/2024/04/17/7451583/,,
"Мінус 710 загарбників, 18 ББМ і 15 артсистем − втрати Росії за добу",07:50,/news/2024/04/17/7451582/,,
Конгресвумен Спартц підтримає тільки частину допомоги Україні і має вимогу про кордон,07:38,https://www.eurointegration.com.ua/news/2024/04/17/7183970/,Христина Бондарєва,
"Росіяни атакують на 6 напрямках, найактивніше на Новопавлівському − Генштаб",07:20,/news/2024/04/17/7451580/,,
"""Критична необхідність"": Комітет розвідки США закликав негайно схвалити допомогу Україні",06:51,/news/2024/04/17/7451579/,,
"відеоУ Криму пролунали вибухи на військовому аеродромі ""Джанкой""",05:11,/news/2024/04/17/7451578/,,
ISW: Затримка допомоги США може призвести до оперативно значущих успіхів російських військ,04:28,/news/2024/04/17/7451577/,,
"Канада передбачила у бюджеті $1,6 млрд на озброєння для України",03:18,/news/2024/04/17/7451566/,,
Спікера Джонсона закликали подати у відставку через питання грошей для України,02:47,/news/2024/04/17/7451565/,,
У Румунії над військовою авіабазою літали невідомі дрони,01:29,/news/2024/04/17/7451564/,,
DeepState: ворог просунувся в Очеретине,00:54,/news/2024/04/17/7451563/,,
"Держдеп: США не можуть відбивати атаки в небі над Україною, щоб не втягуватися в протистояння з Росією",00:39,/news/2024/04/17/7451562/,,
"ПСЖ в більшості розгромив ""Барселону"" та вийшов до півфіналу Ліги чемпіонів",00:14,https://champion.com.ua/football/2024/04/17/955432/pszh-v-bilshosti-rozhromyv-barselonu-ta-vyyshov-do-pivfinalu-lihy-chempioniv?fbclid=IwAR03QRUmWKCk618vU5K_fYKlVgvI5n6vk8lqekqpQpnnot6MqytPjn9mF_k,,
"футбол""Боруссія"" в шаленому матчі здолала ""Атлетико"" на шляху в півфінал Ліги чемпіонів",00:09,https://champion.com.ua/football/2024/04/16/955426/borussiya-v-shalenomu-matchi-zdolala-atletyko-na-shlyakhu-v-pivfinal-lihy-chempioniv?fbclid=IwAR2HYjpKYJnnOUNcMZOyxPQd9o-_WNbQhmWLw0_5Fz6ASbenXltSv9m4o1A,,
"Президентка Грузії терміново звернулась до Макрона та Мішеля через закон про ""іноагентів""",23:45,https://www.eurointegration.com.ua/news/2024/04/16/7183966/,Олег Павлюк,
З Донеччини евакуювали ще 49 мешканців на Рівненщину та Львівщину,23:43,/news/2024/04/16/7451556/,,
Держдеп: Блінкен обговорить китайську військову допомогу Росії на зустрічі G7,23:24,/news/2024/04/16/7451555/,,
СПЕЦПРОЄКТЗелений перехід: коли українці пересядуть на електромобілі,,https://www.epravda.com.ua/cdn/cd1/2024/peresiadut_na_elektromobili/,,
Армія РФ обстріляла село на Донеччині: загинула жінка,23:05,/news/2024/04/16/7451554/,,
"Новини економіки 16 квітня: питання онлайн-казино розглянуть на РНБО, суд скасував арешт 20% акцій Lifecell",22:51,https://www.epravda.com.ua/news/2024/04/16/712511/,Економічна правда,1452 перегляди
відеоНа протестах у Тбілісі правоохоронці почали затримання й застосували сльозогінний газ,22:35,/news/2024/04/16/7451551/,,
"Білий дім готовий розглянути законопроєкти про фінансування, зокрема для України",22:14,/news/2024/04/16/7451550/,,
фотоУ сім'ї ексголови Львівської облради знайшли купу нерухомості,21:58,/news/2024/04/16/7451549/,,
Боррель: Атаки по Ізраїлю та Україні порівнювати не можна,21:55,/news/2024/04/16/7451548/,,
Росіяни з авіації вдарили по Сумщині: поранений чоловік,21:43,/news/2024/04/16/7451547/,,
ПАРЄ підтримала вступ Косова до організації переконливою більшістю голосів,21:16,https://www.eurointegration.com.ua/news/2024/04/16/7183959/,Сергій Сидоренко,
США готуються запровадити нові санкції до Ірану – Мінфін,21:08,https://www.epravda.com.ua/news/2024/04/16/712507/,Ігор Пилипів,1521 перегляд
"Журналісти вимагають замінити Наталію Гуменюк: ""Не дає показувати оборонців Херсонщини""",21:00,/news/2024/04/16/7451541/,,
"Як виникло життя на Землі? Вчені відтворили умови формування ""будівельних блоків"" організмів",21:00,https://life.pravda.com.ua/society/vcheni-vidtvorili-umovi-rannoji-zemli-v-yakih-utvorilisya-budivelni-bloki-zhivih-organizmiv-301101/,,
РНБО розгляне загрози від онлайн-казино – Зеленський,20:58,https://www.epravda.com.ua/news/2024/04/16/712506/,Олексій Павлиш,3455 переглядів
"Україна скликатиме Раду з НАТО, щоб посилити захист свого неба - Зеленський",20:56,/news/2024/04/16/7451542/,,
Економіка Британії буде одним з найбільших переможців революції ШІ – прогноз МВФ,20:52,https://www.epravda.com.ua/news/2024/04/16/712504/,Олексій Павлиш,6198 переглядів
відеоЗеленський: Китай може допомогти відновити мир для України,20:49,/news/2024/04/16/7451540/,,
"Із початку 2024 року майже 3 тисячам українців встановили діагноз ""гостра реакція на стрес"" – МОЗ",20:32,https://life.pravda.com.ua/health/gostra-reakciya-na-stres-yaki-oznaki-ta-do-kogo-zvernutisya-po-dopomogu-301104/,,
У Сенаті США чекають деталей пропозиції Джонсона щодо допомоги Україні та Ізраїлю,20:24,https://www.eurointegration.com.ua/news/2024/04/16/7183951/,Олег Павлюк,
"Латвія передасть Україні партію безпілотників в рамках ""коаліції дронів""",20:13,/news/2024/04/16/7451534/,,
Морський експорт російської нафти зріс до найвищого рівня за майже рік – Bloomberg,20:12,https://www.epravda.com.ua/news/2024/04/16/712503/,,2706 переглядів
Ворог намагався 14 разів наступати на Новопавлівському напрямку – Генштаб,20:12,/news/2024/04/16/7451532/,,
"У NASA встановили походження таємничого об'єкта, що пробив дах будинку у Флориді",20:11,https://life.pravda.com.ua/society/ob-yekt-yakiy-probiv-dah-budinku-v-ssha-kolis-buv-chastinoyu-kosmichnoji-stanciji-301103/,,
ФДМУ і Prozorro.Продажі розроблять маркетингову стратегію для великої приватизації,20:00,https://www.epravda.com.ua/news/2024/04/16/712502/,Олексій Павлиш,497 переглядів
ЗСУ: Захоплення Часового Яру спростить росіянам наступ на інші міста Донеччини,19:53,/news/2024/04/16/7451531/,,
Boston Dynamics припиняє роботу над своїм людиноподібним роботом Atlas,19:51,https://www.epravda.com.ua/news/2024/04/16/712500/,Ігор Пилипів,10885 переглядів
Трамп закуняв на суді в Нью-Йорку - ЗМІ,19:41,/news/2024/04/16/7451528/,,
Мінфін залучив майже 7 мільярдів від розміщення ОВДП,19:30,https://www.epravda.com.ua/news/2024/04/16/712499/,Олексій Павлиш,1096 переглядів
Tesla призупиняє поставки Cybertruck через можливу проблему з педаллю акселератора,19:16,https://mezha.media/2024/04/16/tesla-stops-delivering-cybertrucks/,,
"""Надягли кайдани і розтягнули тіло у формі зірки"": українець розповів про катування росіян",19:12,/news/2024/04/16/7451522/,,
Збитки аграріїв на Харківщині через втрату ґрунтів унаслідок війни сягнули 37 мільярдів,19:11,https://www.epravda.com.ua/news/2024/04/16/712498/,Олексій Павлиш,809 переглядів
ПАРЄ закликала вилучити заморожені активи РФ на користь України,19:10,/news/2024/04/16/7451523/,,
Рух Подільсько-Воскресенським мостом відкриють у вересні – Кличко,19:10,https://www.epravda.com.ua/news/2024/04/16/712492/,Олексій Павлиш,2726 переглядів
У Румунії помітили російських шпигунів серед біженців з України,19:05,/news/2024/04/16/7451521/,,
Суд скасував арешт 20% акцій Lifecell,18:53,https://www.epravda.com.ua/news/2024/04/16/712494/,Ігор Пилипів,4290 переглядів
Антикорупційні органи взялися за генерала СБУ Вітюка - ЗМІ,18:51,/news/2024/04/16/7451519/,,
"Видатки загального фонду держбюджету у березні становили 268,4 мільярдів - Мінфін",18:50,https://www.epravda.com.ua/news/2024/04/16/712497/,Володимир Тунік-Фриз,529 переглядів
Рух ЧЕСНО: За минулий рік в Україні засудили понад 300 зрадників,18:32,/news/2024/04/16/7451516/,,
Путіну і Зеленському в Молдові довіряють однаково - опитування,18:17,/news/2024/04/16/7451515/,,
"Спорт, ймовірно, зменшує кількість стресу: це відображається на здоров'ї серця та психіці",18:11,https://life.pravda.com.ua/health/doslidzhennya-pokazalo-shcho-zanyattya-sportom-potenciyno-znizhuyut-kilkist-signaliv-stresu-301100/,,
"У Франції кажуть, що дійсно покличуть РФ на річницю висадки в Нормандії, але не Путіна",18:02,/news/2024/04/16/7451514/,,
"У МВФ очікують зростання ВВП України цьогоріч на 3,2%",18:00,https://www.epravda.com.ua/news/2024/04/16/712489/,Олексій Павлиш,1792 перегляди
"Корнієнко: Чутки, що деякі нардепи хочуть скласти мандат, є, але заяв немає",17:50,/news/2024/04/16/7451508/,,
Україні відомо про насильницькі зникнення 2 тисяч літніх людей – представник ГУР,17:41,https://life.pravda.com.ua/society/mayzhe-2-tisyachi-lyudey-starshih-70-rokiv-stali-zhertvami-nasilnickogo-zniknennya-gur-301099/,,
НАБУ оголосило в розшук Гладковського-старшого,17:27,/news/2024/04/16/7451506/,,
Ексдружина Боголюбова намагається відсудити у ПриватБанку понад 700 мільйонів,17:15,https://www.epravda.com.ua/news/2024/04/16/712484/,Олексій Павлиш,6322 перегляди
"""Дискримінує жінок"": у Британії рентгенологи виступили проти оподаткування бюстгальтерів",17:10,https://life.pravda.com.ua/society/u-britaniji-likari-nazvali-obkladannya-byustgalteriv-pdv-diskriminaciyeyu-zhinok-301098/,,
Росіяни з лівого берега б'ють по Херсону – МВА,17:06,/news/2024/04/16/7451502/,,
Втрата позицій на Часовому Яру: штурмбат 67-ї бригади виводять в окрему частину,17:03,/news/2024/04/16/7451501/,,
"Могла померти будь-якої миті: у Львові врятували новонароджену, легеня якої була вкрита кістами",16:58,https://life.pravda.com.ua/health/u-lvovi-vryatuvali-novonarodzhenu-ditinu-legenya-yakoji-bula-vkrita-kistami-y-ne-pracyuvala-301095/,,
"ЗМІ: У США розповіли, якою може бути відповідь Ізраїлю на атаку Ірану",16:44,https://www.eurointegration.com.ua/news/2024/04/16/7183919/,Ірина Кутєлєва,
"Depositphotos запускає генератор ліцензованих зображень, який працює на основі ШІ",16:42,https://mezha.media/2024/04/16/depositphotos-henerator-zobrazhen/,,
"Омбудсмен про мобілізаційний закон: Найкращий варіант, на який могли сподіватися",16:39,/news/2024/04/16/7451498/,,
оновленоУ Києві та кількох областях оголошували тривогу,16:36,/news/2024/04/16/7451497/,,
У 33 рази більша за Сонце: у Чумацькому Шляху виявили гігантську чорну діру,16:31,https://life.pravda.com.ua/society/naukovci-vrazheni-nespodivanim-vidkrittyam-u-nashiy-galaktici-vidkrili-masivnu-chornu-diru-301094/,,
"Командувачем ОК ""Південь"" став бригадний генерал Шаповалов",16:27,/news/2024/04/16/7451495/,,
"""Русал"" може втратити третину експорту через нові санкції США і Британії – Bloomberg",16:17,https://www.epravda.com.ua/news/2024/04/16/712480/,Олексій Павлиш,8403 перегляди
"Летів у Бидгощ, опинився в Португалії: на шахрайстві викрили заступника голови облради",16:02,/news/2024/04/16/7451490/,,
"Український лауреат Оскара ""20 днів у Маріуполі"" вийде на Netflix",16:00,https://life.pravda.com.ua/culture/20-dniv-u-mariupoli-viyde-na-netflix-301091/,,
"За рахунок податків та ОВДП: Гетманцев розповів, як покрити додаткові 70 тис. військовим ""на нулі""",15:49,https://www.epravda.com.ua/news/2024/04/16/712475/,Артур Крижний,7946 переглядів
Зеленський підписав закон про зміни умов мобілізації,15:44,/news/2024/04/16/7451485/,,
Армія РФ вдарила керованою авіабомбою по Харківщині: постраждали дві людини,15:42,/news/2024/04/16/7451486/,,
У Молдові Конституційний суд дав дозвіл на референдум про вступ до ЄС,15:40,/news/2024/04/16/7451487/,,
Скільки українців є зниклими безвісти? Дані від омбудсмена,15:30,https://life.pravda.com.ua/society/v-ukrajini-37-tisyach-lyudey-vvazhayutsya-zniklimi-bezvisti-ombudsmen-301092/,,
Статус безробітного у 2024 році: як отримати та скільки платять,15:04,https://www.epravda.com.ua/publications/2024/04/16/712473/,Володимир Тунік-Фриз,16023 перегляди
"Польські фермери зняли блокаду з пункту пропуску ""Угринів""",14:34,/news/2024/04/16/7451475/,,
Помер письменник і громадський діяч Дмитро Капранов,14:30,https://life.pravda.com.ua/culture/pomer-pismennik-i-gromandskiy-diyach-dmitro-kapranov-301089/,,
Блінкен запевнив у підтримці чорноморських союзників США,14:19,https://www.eurointegration.com.ua/news/2024/04/16/7183902/,Андрій Синявський,
Не лише для зволоження ока: учені виявили ще одну функцію кліпання,14:16,https://life.pravda.com.ua/health/klipannya-ochima-spriyaye-zberezhennyu-gostroti-zoru-doslidzhennya-301087/,,
відеоУ Брянську вночі знеструмили військові об’єкти росіян – ГУР,14:15,/news/2024/04/16/7451469/,,
Мобілізація транспортних засобів: у кого та за яких умов можуть вилучити авто,14:11,https://www.epravda.com.ua/news/2024/04/16/712468/,Анастасія Дячкіна,135924 перегляди
"Розвідка Британії після ""бавовни"" у Татарстані оцінила спроможності України та захист РФ",14:09,/news/2024/04/16/7451466/,,
фотоРосіяни скинули бомбу на Берислав: 15 людей отримали контузії,14:03,/news/2024/04/16/7451465/,,
У Кривому Розі чоловік справив потребу на Меморіал Героїв: йому повідомили про підозру,13:58,https://life.pravda.com.ua/society/u-krivomu-rozi-ogolosili-pidozru-cholovikovi-yakiy-spraviv-potrebu-na-memorial-gerojiv-301088/,,
Вірастюк оголосив про народження сина від молодшої на 11 років нової коханої,13:42,https://tabloid.pravda.com.ua/focus/odruzheniy-vasil-virastyuk-povidomiv-pro-novi-stosunki-ta-narodzhennya-sina-2003678/?fbclid=IwAR1iyCEcis_mhSCQWT08Ta5IBkxSiI8qsWTnOW1BwEaZzurxQccnH-FKG5E,Марія  Ткаченко,перегляди
У Греції запалили вогонь Олімпійських Ігор-2024,13:35,https://champion.com.ua/others/2024/04/16/955358/u-hretsiyi-zapalyly-vohon-olimpiyskykh-ihor-2024?fbclid=IwAR2YEEiHqzeuaYdTmELV9wNuhBs2xfn86dbgBHZYEEBom_FI8A0PUxodA84,,
КолонкаУмєров назвав результати роботи Міноборони за останні пів року,13:28,https://www.pravda.com.ua/columns/2024/04/16/7451456/,,
Антибіотики не ефективні при більшості інфекцій нижніх дихальних шляхів – дослідження,13:27,https://life.pravda.com.ua/health/antibiotikiv-ne-zmenshuyu-intensivnist-abo-trivalivst-kashlyu-vcheni-301086/,,
"Raiffeisen Bank розмістив понад тисячу оголошень про вакансії в РФ, що суперечить його обіцянці вийти з ринку",13:22,https://www.epravda.com.ua/news/2024/04/16/712467/,Артур Крижний,3891 перегляд
Франція вирішила запросити РФ на ювілей висадки союзників у Нормандії – ЗМІ,13:16,/news/2024/04/16/7451454/,,
"Китай хоче мирної конференції для врегулювання війни, але за спільної участі Росії і України",13:08,/news/2024/04/16/7451452/,,
"Може пролити світло на походження води на Землі: вчені дослідили склад метеорита, який упав у 2021 році",12:58,https://life.pravda.com.ua/society/vcheni-doslidili-sklad-meteorita-vinchkomb-yakiy-mozhe-dopomogti-diznatisya-pohodzhennya-vodi-na-zemli-301085/,,
В Україні створили Корпус демінерів,12:55,/news/2024/04/16/7451447/,,
На війні загинув мер Лебедина Сумської області Бакликов,12:44,/news/2024/04/16/7451446/,,
"""Укренерго"" залучало аварійну допомогу з Польщі та Румунії через брак електрики",12:37,https://www.epravda.com.ua/news/2024/04/16/712466/,Артур Крижний,1990 переглядів
"мапаПохолодання, дощі і заморозки очікуються в Україні",12:37,/news/2024/04/16/7451445/,,
Мобілізація жінок 2024: кого можуть призвати на службу за новим законом,12:35,https://life.pravda.com.ua/society/mobilizaciya-zhinok-v-ukrajini-shcho-peredbachaye-zakon-301066/,,
фотоУ Копенгагені масштабна пожежа охопила будівлю історичної біржі,12:23,/news/2024/04/16/7451442/,,
"тестЯк добре ви знаєте ""Українську правду""? ТЕСТ до 24-річчя видання",12:14,https://life.pravda.com.ua/society/2021/04/16/244575/,,
Польські фермери не пропустили жодної української вантажівки на трьох напрямках за добу 15 квітня,12:03,/news/2024/04/16/7451439/,,
"Влада пообіцяла військовим доплати по 70 тисяч, але грошей на це нема: що далі",11:59,https://www.epravda.com.ua/publications/2024/04/16/712453/,Ярослав Вінокуров,59495 переглядів
Уряд Китаю звітує про зростання ВВП у річному вимірі в першому кварталі на понад 5%,11:55,https://www.epravda.com.ua/news/2024/04/16/712464/,Артур Крижний,1784 перегляди
Загинув за день до дня народження. Спогади про активіста і військового Павла Петриченка,11:50,https://life.pravda.com.ua/society/zaginuv-boyec-ta-aktivist-pavlo-petrichenko-spogadi-pro-nogo-301083/,,
"Коли снарядів 1 до 10, а літаків 1 до 30, то шансів перемогти немає − Зеленський",11:43,/news/2024/04/16/7451435/,,
ПАРЄ голосуватиме за вступ Косова до складу Ради Європи,11:41,/news/2024/04/16/7451434/,,
фотоНазвали на честь Волдеморта: в Австралії виявили новий вид мурахи,11:29,https://life.pravda.com.ua/society/v-avstraliji-znayshli-noviy-vid-murahi-y-nazvali-jiji-na-chest-voldemorta-301077/,,
"YouTube боротиметься зі сторонніми додатками, які дозволяють дивитися відео без реклами",11:15,https://mezha.media/2024/04/16/youtube-dodatky-iaki-blokuiut-reklamu/,,
"СБУ перетворила на ""друшляк"" російську РЛС у Брянській області – джерело",11:15,/news/2024/04/16/7451430/,,
В Південній Кореї за день до прем'єри скасували російське балетне шоу,11:08,https://life.pravda.com.ua/culture/v-pivdenniy-koreji-za-den-do-prem-yeri-skasuvali-rosiyske-shou-301082/,,
У Міноборони під час аудитів виявили порушень на понад 10 мільярдів,11:04,https://www.epravda.com.ua/news/2024/04/16/712460/,Анастасія Дячкіна,13005 переглядів
фотоЧисте мистецтво. У київському М17 показують роботи найдорожчого українського художника Криволапа,10:54,https://life.pravda.com.ua/culture/naydorozhchiy-ukrajinskiy-hudozhnik-anatoliy-krivolap-vistavka-u-kiyevi-foto-301059/,,
фотоСпроба замаху на голову Херсонської ОВА: СБУ розкрила деталі справи,10:39,/news/2024/04/16/7451426/,,
"Зеленський: На Трипіллі у нас не залишилося ракет, тому росіяни змогли знищити ТЕС",10:32,/news/2024/04/16/7451425/,,
відеоВійськові показали кадри зі зруйнованого Часового Яру,10:32,/news/2024/04/16/7451423/,,
Стефанчук підписав закон про мобілізацію,10:31,/news/2024/04/16/7451424/,,
Ціни на нафту зросли через збільшення економіки Китаю та напруженість на Близькому Сході,10:09,https://www.epravda.com.ua/news/2024/04/16/712456/,Артур Крижний,3750 переглядів
"Держдеп США продовжує непокоїтись через грузинський закон ""про іноагентів""",10:07,https://www.eurointegration.com.ua/news/2024/04/16/7183879/,Христина Бондарєва,
Катували в окупації електричним струмом: українець уперше подав позов до суду Аргентини,10:04,/news/2024/04/16/7451420/,,
Експрем'єрка Британії хоче бачити Трампа президентом США,09:56,https://www.eurointegration.com.ua/news/2024/04/16/7183878/,Христина Бондарєва,
"На протестах у Тбілісі проти закону про ""іноагентів"" затримали більше десятка осіб",09:29,https://www.eurointegration.com.ua/news/2024/04/16/7183877/,Марія Ємець,
"""Нафтогаз"" у першому кварталі сплатив податків на понад 18 мільярдів",09:20,https://www.epravda.com.ua/news/2024/04/16/712454/,Артур Крижний,709 переглядів
"Туск і прем'єрка Данії поговорили про створення ""залізного купола"" для Європи",09:15,https://www.eurointegration.com.ua/news/2024/04/16/7183873/,Марія Ємець,
"""Що скажуть люди"" і ""треба бути як усі"": 6 поширених установок родом з СРСР",09:12,https://life.pravda.com.ua/society/chi-mozhlivo-pozbutisya-ustanovok-yaki-sformuvalisya-v-srsr-dumki-ekspertiv-300973/,,
Терор повинен програти скрізь: захист Штатами неба Ізраїлю викликає заздрість та іронію в Україні − WSJ,09:02,/news/2024/04/16/7451413/,,
ЗМІ: Канцлери Німеччини та Австрії вступили у суперечку з Боррелем на останньому саміті ЄС,08:49,https://www.eurointegration.com.ua/news/2024/04/16/7183872/,Христина Бондарєва,
Новий представник фон дер Ляєн відмовився від посади після критики у фаворитизмі,08:26,https://www.eurointegration.com.ua/news/2024/04/16/7183871/,Христина Бондарєва,
